Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001250,Male,Yes,3+,Not Graduate,No,4930,0,96.17863745563673,,0.0,Semiurban,N
LP002530,,Yes,2,Graduate,No,3019,1841,130.49482630729455,360.0,0.0,Semiurban,N
LP001228,Male,No,0,Not Graduate,No,3452,2233,121.91924242801831,180.0,0.0,Urban,N
LP001392,Female,No,1,Graduate,Yes,7673,0,,360.0,1.0,Semiurban,Y
LP001233,Male,Yes,1,Graduate,No,10507,0,313.36257187187255,360.0,1.0,Urban,Y
LP002337,Female,No,0,Graduate,No,3020,0,57.85496880974728,360.0,1.0,Urban,Y
LP002467,Male,Yes,0,Graduate,No,4077,2777,176.6084232175792,360.0,1.0,Urban,N
LP001925,Female,No,0,Graduate,Yes,2385,1649,100.60463609419887,300.0,1.0,Semiurban,N
LP001426,Male,Yes,,Graduate,No,5545,2406,183.03515265282417,360.0,1.0,Rural,Y
LP002370,Male,No,0,Not Graduate,No,2817,0,57.10099888796962,180.0,1.0,Urban,Y
LP001041,Male,Yes,0,Graduate,,2763,3413,111.2554115303075,,1.0,Urban,Y
LP001699,Male,No,0,Graduate,No,2503,0,61.288088250232185,360.0,1.0,Urban,Y
LP001367,Male,Yes,1,Graduate,No,3075,1055,102.53549140831115,360.0,1.0,Urban,Y
LP002531,Male,Yes,1,Graduate,Yes,16274,2370,87.49082644802127,360.0,1.0,Semiurban,Y
LP001870,Female,No,1,Graduate,No,3339,0,152.33587008532066,36.0,1.0,Semiurban,N
LP002459,Male,Yes,0,Graduate,No,4191,0,118.08677633712279,360.0,1.0,Urban,Y
LP002689,Male,Yes,2,Not Graduate,No,2219,1626,48.34893902273312,360.0,1.0,Semiurban,Y
LP001698,Male,No,0,Not Graduate,No,4354,2695,53.49063446231831,360.0,1.0,Rural,Y
LP001259,Male,Yes,1,Graduate,Yes,1035,2826,105.5227644964354,360.0,1.0,Urban,N
LP002067,Male,Yes,1,Graduate,Yes,9342,5329,376.62833226888455,360.0,0.0,Rural,N
LP001811,Male,Yes,0,Not Graduate,No,3166,4156,127.7894122156898,360.0,1.0,Semiurban,Y
LP002366,Male,Yes,0,Graduate,No,2757,4718,117.91165392422775,360.0,1.0,Rural,Y
LP001657,Male,Yes,0,Not Graduate,No,5910,0,162.3243960543354,360.0,1.0,Urban,N
LP001870,Female,No,1,Graduate,No,3612,0,158.0051240067313,36.0,1.0,Semiurban,N
LP002933,,No,3+,Graduate,Yes,9736,0,287.16901266239483,360.0,1.0,Semiurban,N
LP001674,Male,Yes,1,Not Graduate,No,2604,2297,88.80924844453126,360.0,1.0,Semiurban,Y
LP002740,Male,Yes,3+,Graduate,No,6958,0,158.7860617838359,180.0,1.0,Rural,N
LP001508,Male,Yes,2,Graduate,No,10896,0,187.53563231237024,180.0,1.0,Urban,Y
LP001691,Male,Yes,2,Not Graduate,No,3888,0,123.19070448915971,360.0,1.0,Semiurban,Y
LP002347,Male,Yes,0,Graduate,No,3451,1444,137.33973702476592,360.0,1.0,Semiurban,Y
LP002693,Male,Yes,2,Graduate,Yes,8681,7843,480.1668538990934,360.0,1.0,Rural,Y
LP001256,Male,No,0,Graduate,No,3653,4580,180.46694929570347,360.0,1.0,Urban,N
LP002386,Male,No,0,Graduate,,13968,0,404.39233246803667,360.0,1.0,Semiurban,Y
LP001580,Male,Yes,2,Graduate,No,8436,0,203.95448577643782,360.0,1.0,Semiurban,Y
LP002755,Male,Yes,1,Not Graduate,No,2065,2357,128.07680399119596,360.0,1.0,Urban,Y
LP001421,Male,Yes,0,Graduate,No,5024,2193,174.6226784065927,360.0,1.0,Rural,N
LP002390,Male,No,0,Graduate,No,3618,0,104.11659822069245,360.0,1.0,Urban,Y
LP001345,Male,Yes,2,Not Graduate,No,4326,3267,131.71810181048008,180.0,1.0,Urban,Y
LP002950,Male,Yes,0,Not Graduate,,3078,2608,158.60871341496724,360.0,1.0,Rural,Y
LP002315,Male,Yes,1,Graduate,No,8347,0,151.48827748599408,300.0,0.0,Semiurban,N
LP001508,Male,Yes,2,Graduate,No,10807,0,182.46168819237505,180.0,1.0,Urban,Y
LP002493,Male,No,0,Graduate,No,4126,0,99.41713925507484,360.0,0.0,Semiurban,N
LP002223,Male,Yes,0,Graduate,No,4538,0,130.31054653643912,360.0,,Semiurban,Y
LP001807,Male,Yes,2,Graduate,Yes,6373,1206,108.65493666587321,360.0,1.0,Rural,Y
LP001824,Male,Yes,1,Graduate,No,2987,1819,124.70943034630552,480.0,1.0,Semiurban,Y
LP001978,Male,No,0,Graduate,No,4126,2518,139.01690978823282,360.0,1.0,Rural,Y
LP001666,Male,No,0,Graduate,No,7733,3629,187.64186596632823,360.0,1.0,Rural,Y
LP002489,Female,No,1,Not Graduate,,5674,0,130.2825477249127,360.0,1.0,Semiurban,Y
LP002624,Male,Yes,0,Graduate,No,20833,6140,479.3910906426617,360.0,,Urban,Y
LP002689,Male,Yes,2,Not Graduate,No,2147,1632,48.68370359601224,360.0,1.0,Semiurban,Y
LP001356,Male,Yes,0,Graduate,No,4395,3696,,360.0,1.0,Semiurban,Y
LP001841,Male,No,0,Not Graduate,Yes,2705,1966,105.77127740855508,360.0,1.0,Rural,Y
LP001720,Male,Yes,3+,Not Graduate,No,4035,1062,103.4779980863597,360.0,1.0,Semiurban,Y
LP002453,Male,No,0,Graduate,Yes,7775,0,80.9435688457828,360.0,1.0,Semiurban,Y
LP001047,Male,Yes,0,Not Graduate,No,2852,1743,112.73856290739211,360.0,0.0,Semiurban,N
LP001640,Male,Yes,0,Graduate,Yes,42551,4495,120.5095883034472,360.0,1.0,Semiurban,Y
LP002893,Male,No,0,Graduate,No,1984,33804,90.40223475936276,360.0,1.0,Urban,N
LP002296,Male,No,0,Not Graduate,No,2979,0,69.89882634549596,300.0,1.0,Rural,N
LP001938,Male,Yes,2,Graduate,No,4490,0,123.89062403654039,360.0,0.0,Semiurban,N
LP001047,Male,Yes,0,Not Graduate,No,2426,1926,114.82923843493597,360.0,0.0,Semiurban,N
LP002926,Male,Yes,2,Graduate,Yes,2774,0,103.64155561258096,360.0,0.0,Semiurban,N
LP001401,Male,Yes,1,Graduate,No,15156,0,186.6802816159821,180.0,1.0,Rural,Y
LP002959,Female,Yes,1,Graduate,No,10873,0,492.4499144382396,360.0,1.0,Semiurban,Y
LP002229,Male,No,0,Graduate,No,6434,4014,294.5528962950764,360.0,1.0,Semiurban,Y
LP001005,Male,Yes,0,Graduate,Yes,3240,0,69.00469683592694,360.0,1.0,Urban,Y
LP001155,Female,Yes,0,Not Graduate,No,2078,1763,97.82678327844692,360.0,1.0,Semiurban,Y
LP002493,Male,No,0,Graduate,No,4122,0,96.75459278239343,360.0,0.0,Semiurban,N
LP001041,Male,Yes,0,Graduate,,2492,3648,113.25247215366888,,1.0,Urban,Y
LP002234,Male,No,0,Graduate,Yes,7207,0,124.89848445084957,360.0,1.0,Urban,Y
LP001877,Male,Yes,2,Graduate,No,4642,1303,146.4318784304551,360.0,1.0,Semiurban,Y
LP002978,Female,No,0,Graduate,No,2864,0,66.58955487023364,360.0,1.0,Rural,Y
LP002652,Male,No,0,Graduate,No,6295,3798,309.0890677498794,360.0,1.0,Rural,N
LP001119,Male,No,0,Graduate,No,3568,0,84.67044183262688,360.0,1.0,Urban,N
LP002928,Male,Yes,0,Graduate,No,2902,3435,52.735356517743476,180.0,1.0,Semiurban,Y
LP002943,Male,No,,Graduate,No,2933,0,89.36939911166321,360.0,0.0,Semiurban,N
LP002682,Male,Yes,,Not Graduate,No,3227,1919,118.08460847346551,360.0,0.0,Semiurban,N
LP001758,Male,Yes,2,Graduate,No,5801,1611,213.49810921936142,360.0,1.0,Semiurban,Y
LP002379,Male,No,0,Graduate,No,6756,0,104.06530938903292,360.0,0.0,Rural,N
LP002926,Male,Yes,2,Graduate,Yes,2858,0,101.22456449693715,360.0,0.0,Semiurban,N
LP001343,Male,Yes,0,Graduate,No,1931,3274,126.90285304916235,360.0,1.0,Semiurban,Y
LP002219,Male,Yes,3+,Graduate,No,8025,4762,128.56354801812523,360.0,1.0,Rural,Y
LP001778,Male,Yes,1,Graduate,No,3448,1934,138.9972513997544,360.0,1.0,Semiurban,Y
LP002587,Male,Yes,0,Not Graduate,No,2568,1629,111.75860148622277,360.0,1.0,Rural,Y
LP002813,Female,Yes,1,Graduate,Yes,17834,0,596.6436374026548,360.0,1.0,Semiurban,Y
LP001807,Male,Yes,2,Graduate,Yes,6473,1394,108.19765514924595,360.0,1.0,Rural,Y
LP001743,Male,Yes,2,Graduate,No,4169,1611,120.884099639407,360.0,1.0,Semiurban,Y
LP002087,Female,No,0,Graduate,No,2689,0,64.30394850964046,360.0,1.0,Urban,Y
LP001264,Male,Yes,3+,Not Graduate,Yes,3561,2290,133.91188952044595,360.0,,Semiurban,N
LP002544,Male,Yes,1,Not Graduate,No,2031,2466,130.84114214908567,360.0,1.0,Rural,Y
LP002234,Male,No,0,Graduate,Yes,6932,0,132.0478069529374,360.0,1.0,Urban,Y
LP002571,Male,No,0,Not Graduate,No,3634,0,114.09227972455804,360.0,1.0,Rural,Y
LP002087,Female,No,0,Graduate,No,2705,0,63.29304915209704,360.0,1.0,Urban,Y
LP002036,Male,Yes,0,Graduate,No,2102,1946,84.93938421362935,360.0,,Urban,Y
LP001448,,Yes,3+,Graduate,No,25650,0,366.9475050775615,360.0,1.0,Rural,Y
LP001116,Male,No,0,Not Graduate,No,3878,1518,113.47078351028604,360.0,1.0,Semiurban,Y
LP002659,Male,Yes,3+,Graduate,No,3280,3108,148.6765877920382,360.0,1.0,Rural,Y
LP001560,Male,Yes,0,Not Graduate,No,1734,1037,102.67746049461228,360.0,1.0,Semiurban,Y
LP002112,Male,Yes,2,Graduate,Yes,2557,4875,171.17956942081523,360.0,1.0,Rural,Y
LP002804,Female,Yes,0,Graduate,No,4086,2194,185.00126411271305,360.0,1.0,Semiurban,Y
LP002615,Male,Yes,2,Graduate,No,4987,5989,209.97380654079262,360.0,1.0,Semiurban,Y
LP001892,Male,No,0,Graduate,No,2958,1882,130.145760666786,360.0,1.0,Rural,Y
LP001197,Male,Yes,0,Graduate,No,3260,2009,134.95624141723235,360.0,1.0,Rural,N
LP001580,Male,Yes,2,Graduate,No,8243,0,204.90032891183094,360.0,1.0,Semiurban,Y
LP002515,Male,Yes,1,Graduate,Yes,3193,2073,164.84173228552157,360.0,1.0,Semiurban,Y
LP001052,Male,Yes,1,Graduate,,3394,2960,155.40166299764996,360.0,,Semiurban,N
LP002541,Male,Yes,0,Graduate,No,10696,0,234.07904480683564,360.0,1.0,Semiurban,Y
LP001469,Male,No,0,Graduate,Yes,20949,0,649.1651244926684,480.0,,Urban,Y
LP002624,Male,Yes,0,Graduate,No,19236,6198,484.46108688197387,360.0,,Urban,Y
LP002318,Female,No,1,Not Graduate,Yes,3807,0,64.85552542569073,360.0,1.0,Semiurban,N
LP001528,Male,No,0,Graduate,No,6850,0,113.85099870373986,360.0,0.0,Rural,N
LP002443,Male,Yes,2,Graduate,No,3159,1777,145.72599945107376,360.0,0.0,Rural,N
LP001924,Male,No,0,Graduate,No,2887,2904,85.39199349612645,360.0,1.0,Rural,Y
LP001334,Male,Yes,0,Not Graduate,No,3953,0,119.30737073614641,180.0,1.0,Semiurban,Y
LP001266,Male,Yes,1,Graduate,Yes,2298,0,,360.0,1.0,Semiurban,Y
LP001778,Male,Yes,1,Graduate,No,3254,1696,136.235568710211,360.0,1.0,Semiurban,Y
LP001963,Male,Yes,1,Graduate,No,1858,2914,115.9837730186653,360.0,1.0,Urban,N
LP002138,Male,Yes,0,Graduate,No,2886,6604,185.87608485219303,360.0,1.0,Rural,Y
LP002527,Male,Yes,2,Graduate,Yes,15522,985,152.90639693335635,360.0,1.0,Rural,Y
LP001565,Male,Yes,1,Graduate,No,3193,1363,119.29967571965746,360.0,0.0,Semiurban,N
LP001030,Male,Yes,2,Graduate,No,1292,1016,17.73763478402949,120.0,1.0,Urban,Y
LP002435,Male,Yes,0,Graduate,,3535,1268,59.70980545186114,360.0,1.0,Rural,N
LP001451,Male,Yes,1,Graduate,Yes,11499,3591,157.6449807533928,180.0,0.0,Urban,N
LP001926,Male,Yes,0,Graduate,No,3916,2046,117.08805131414205,360.0,1.0,Rural,Y
LP002950,Male,Yes,0,Not Graduate,,2796,2968,155.5270461550567,360.0,1.0,Rural,Y
LP001572,Male,Yes,0,Graduate,No,8576,0,72.92844346878427,180.0,1.0,Urban,Y
LP002106,Male,Yes,,Graduate,Yes,6018,4243,71.27973554916085,,1.0,Semiurban,Y
LP001014,Male,Yes,3+,Graduate,No,2984,2642,162.1681211902747,360.0,0.0,Semiurban,N
LP001993,Female,No,0,Graduate,No,3973,1605,134.8221677214698,360.0,1.0,Rural,Y
LP002024,,Yes,0,Graduate,No,2664,1957,159.5107213081629,360.0,1.0,Rural,N
LP001222,Female,No,0,Graduate,No,4382,0,114.05451437858656,360.0,0.0,Semiurban,N
LP001736,Male,Yes,0,Graduate,No,2090,0,57.365925672171514,360.0,0.0,Urban,N
LP002634,Female,No,1,Graduate,No,14187,0,40.24289836577018,360.0,1.0,Urban,Y
LP001109,Male,Yes,0,Graduate,No,1937,1413,97.2417204991664,,0.0,Urban,N
LP002625,,No,0,Graduate,No,3350,0,94.74107529385803,360.0,1.0,Urban,N
LP002527,Male,Yes,2,Graduate,Yes,15632,995,153.86979045835332,360.0,1.0,Rural,Y
LP001430,Female,No,0,Graduate,No,3873,0,42.182290682134585,360.0,1.0,Semiurban,Y
LP002600,Male,Yes,1,Graduate,Yes,3089,0,92.35125623309666,360.0,1.0,Semiurban,Y
LP002940,Male,No,0,Not Graduate,No,3880,0,108.95037913621809,360.0,1.0,Rural,Y
LP001776,Female,No,0,Graduate,No,9142,0,284.29125673694455,360.0,1.0,Semiurban,Y
LP001910,Male,No,1,Not Graduate,Yes,4264,2290,161.56363807810678,360.0,0.0,Urban,N
LP002784,Male,Yes,1,Not Graduate,No,2594,2208,,360.0,1.0,Rural,Y
LP001562,Male,Yes,0,Graduate,No,8255,0,272.64027133323685,360.0,1.0,Urban,N
LP001765,Male,Yes,1,Graduate,No,2397,1881,106.5338621078762,360.0,1.0,Semiurban,Y
LP002821,Male,No,0,Not Graduate,Yes,6236,0,136.53401289316884,360.0,1.0,Semiurban,Y
LP001349,Male,No,0,Graduate,No,4797,3613,150.27198071415134,360.0,1.0,Semiurban,Y
LP001552,Male,Yes,0,Graduate,No,4427,5191,254.47199840478783,360.0,1.0,Semiurban,Y
LP002527,Male,Yes,2,Graduate,Yes,15649,982,147.3744045444362,360.0,1.0,Rural,Y
LP002315,Male,Yes,1,Graduate,No,7649,0,149.6278109475864,300.0,0.0,Semiurban,N
LP001896,Male,Yes,2,Graduate,No,4106,0,88.34491266982683,360.0,1.0,Semiurban,Y
LP002236,Male,Yes,2,Graduate,No,4410,0,97.9158240058445,360.0,1.0,Urban,N
LP002024,,Yes,0,Graduate,No,2435,1832,156.98574862745332,360.0,1.0,Rural,N
LP002837,Male,Yes,3+,Graduate,No,3380,2363,118.83237622472438,360.0,0.0,Rural,N
LP002288,Male,Yes,2,Not Graduate,No,3071,0,48.29967637601106,180.0,0.0,Urban,N
LP002484,Male,Yes,3+,Graduate,No,7604,0,123.50012010366187,180.0,1.0,Urban,Y
LP001974,Female,No,0,Graduate,No,4804,0,135.79896724009524,360.0,1.0,Rural,Y
LP001849,Male,No,0,Not Graduate,No,6135,0,114.90152288364067,360.0,0.0,Rural,N
LP002840,Female,No,0,Graduate,No,2575,0,12.960648942601612,360.0,1.0,Urban,N
LP001280,Male,Yes,2,Not Graduate,No,3215,1859,95.87398994174157,360.0,,Semiurban,Y
LP001778,Male,Yes,1,Graduate,No,3438,1842,143.95261431534146,360.0,1.0,Semiurban,Y
LP002255,Male,No,3+,Graduate,No,9524,0,183.75583363051393,360.0,1.0,Rural,Y
LP002487,Male,Yes,0,Graduate,No,3028,2175,157.55108531625544,360.0,1.0,Rural,Y
LP002755,Male,Yes,1,Not Graduate,No,2085,2377,125.89774381272024,360.0,1.0,Urban,Y
LP001248,Male,No,0,Graduate,No,3273,0,80.5876977407068,300.0,1.0,Semiurban,Y
LP002530,,Yes,2,Graduate,No,2710,1824,128.4895354101841,360.0,0.0,Semiurban,N
LP002705,Male,Yes,0,Graduate,No,3544,0,114.86026065870315,360.0,1.0,Semiurban,Y
LP001186,Female,Yes,1,Graduate,Yes,10852,0,286.59130085154544,360.0,0.0,Urban,N
LP002778,Male,Yes,2,Graduate,Yes,6989,0,,360.0,0.0,Rural,N
LP001760,Male,,,Graduate,No,4289,0,153.50803481657078,480.0,1.0,Semiurban,Y
LP002731,Female,No,0,Not Graduate,Yes,17250,0,120.87353758446068,360.0,1.0,Urban,Y
LP001800,Male,Yes,1,Not Graduate,No,2680,1958,137.0435155872244,180.0,1.0,Urban,N
LP001949,Male,Yes,3+,Graduate,,4638,1357,111.68478702931034,360.0,1.0,Urban,Y
LP001199,Male,Yes,2,Not Graduate,No,3303,2745,148.09148017989665,360.0,1.0,Urban,Y
LP001020,Male,Yes,1,Graduate,No,12396,10781,347.0788438510566,360.0,1.0,Semiurban,N
LP002364,Male,Yes,0,Graduate,No,13640,0,93.16496570213813,360.0,1.0,Semiurban,Y
LP002170,Male,Yes,2,Graduate,No,5457,3357,236.71905549870968,360.0,1.0,Semiurban,Y
LP002036,Male,Yes,0,Graduate,No,2191,2211,89.87760802469887,360.0,,Urban,Y
LP002484,Male,Yes,3+,Graduate,No,8106,0,123.43809861974343,180.0,1.0,Urban,Y
LP001910,Male,No,1,Not Graduate,Yes,4322,2347,161.43928354640886,360.0,0.0,Urban,N
LP002917,Female,No,0,Not Graduate,No,2096,0,67.8085654173496,360.0,1.0,Semiurban,Y
LP001716,Male,Yes,0,Graduate,No,3178,3154,136.2370085976973,360.0,1.0,Urban,Y
LP002055,Female,No,0,Graduate,No,3364,3049,133.94938599940107,360.0,,Rural,Y
LP001265,Female,No,0,Graduate,No,4126,0,110.04115294588166,360.0,1.0,Semiurban,Y
LP001003,Male,Yes,1,Graduate,No,4830,1517,125.60776510799698,360.0,1.0,Rural,N
LP001570,Male,Yes,2,Graduate,No,4166,1511,156.86792559820566,360.0,1.0,Rural,Y
LP002772,Male,No,0,Graduate,No,2721,1628,142.83775838215706,360.0,1.0,Rural,Y
LP001778,Male,Yes,1,Graduate,No,3013,1820,137.1351845958804,360.0,1.0,Semiurban,Y
LP001225,Male,Yes,0,Graduate,No,6290,4655,253.89255681611166,360.0,1.0,Semiurban,N
LP001316,Male,Yes,0,Graduate,No,3183,2842,133.37343895344688,360.0,1.0,Semiurban,Y
LP002832,Male,Yes,2,Graduate,No,9341,0,262.37271195029746,360.0,0.0,Urban,N
LP001896,Male,Yes,2,Graduate,No,4024,0,90.64310764817922,360.0,1.0,Semiurban,Y
LP002794,Female,No,0,Graduate,No,2595,1734,83.96701735409877,360.0,,Urban,Y
LP001552,Male,Yes,0,Graduate,No,4320,5739,251.30939004692354,360.0,1.0,Semiurban,Y
LP002401,Male,Yes,0,Graduate,No,2285,1184,,360.0,1.0,Urban,Y
LP001586,Male,Yes,3+,Not Graduate,No,3705,0,79.86213185960958,180.0,1.0,Rural,N
LP002804,Female,Yes,0,Graduate,No,4275,2291,183.93512771247515,360.0,1.0,Semiurban,Y
LP001391,Male,Yes,0,Not Graduate,No,3634,3993,152.56938343790543,,0.0,Rural,N
LP001713,Male,Yes,1,Graduate,Yes,7925,0,236.87677612445333,360.0,1.0,Urban,Y
LP001750,Male,Yes,0,Graduate,No,6180,0,123.09983158734214,360.0,1.0,Semiurban,Y
LP001213,Male,Yes,1,Graduate,No,5222,0,,360.0,0.0,Rural,N
LP002501,,Yes,0,Graduate,No,16496,0,110.94912739610714,360.0,1.0,Semiurban,Y
LP002741,Female,Yes,1,Graduate,No,4430,2641,135.2298562604688,180.0,1.0,Semiurban,Y
LP001478,Male,No,0,Graduate,No,2556,0,70.27157172212307,360.0,1.0,Semiurban,Y
LP002158,Male,Yes,0,Not Graduate,No,3035,1503,104.34415373224385,480.0,0.0,Urban,N
LP001186,Female,Yes,1,Graduate,Yes,11662,0,287.2696516176315,360.0,0.0,Urban,N
LP001998,Male,Yes,2,Not Graduate,No,7261,0,189.71834328780147,360.0,,Rural,Y
LP002606,Female,No,0,Graduate,No,2963,0,95.43332906413943,360.0,1.0,Semiurban,Y
LP001636,Male,Yes,0,Graduate,No,4725,0,70.36987894252432,180.0,1.0,Semiurban,Y
LP001915,Male,Yes,2,Graduate,No,2179,1057,79.99566570444469,180.0,1.0,Urban,Y
LP001765,Male,Yes,1,Graduate,No,2499,2198,102.25358434000238,360.0,1.0,Semiurban,Y
LP001788,Female,No,0,Graduate,Yes,3443,0,125.86597065204019,360.0,,Urban,Y
LP001318,Male,Yes,2,Graduate,No,6645,5365,183.7955863358169,180.0,1.0,Semiurban,Y
LP001020,Male,Yes,1,Graduate,No,13009,10384,350.69446682171764,360.0,1.0,Semiurban,N
LP002004,Male,No,0,Not Graduate,No,2657,2588,109.50553690904412,360.0,1.0,Semiurban,Y
LP001326,Male,No,0,Graduate,,7099,0,,360.0,,Urban,N
LP001005,Male,Yes,0,Graduate,Yes,3225,0,70.65041222881433,360.0,1.0,Urban,Y
LP002531,Male,Yes,1,Graduate,Yes,17612,2177,90.84219880240293,360.0,1.0,Semiurban,Y
LP001519,Female,No,0,Graduate,No,9274,1663,229.33231948908931,360.0,1.0,Rural,N
LP002131,Male,Yes,2,Not Graduate,No,2778,2189,126.16987690356865,360.0,1.0,Urban,Y
LP002536,Male,Yes,3+,Not Graduate,No,3185,0,115.85907864611022,360.0,1.0,Rural,N
LP002262,Male,Yes,3+,Graduate,No,9714,0,279.0626472743007,360.0,1.0,Rural,N
LP002863,Male,Yes,3+,Graduate,No,6051,0,145.47191230221696,360.0,1.0,Semiurban,N
LP001749,Male,Yes,0,Graduate,No,7131,1039,171.95650202199099,,1.0,Semiurban,Y
LP002114,Female,No,0,Graduate,No,3757,0,72.58626586811565,360.0,1.0,Semiurban,Y
LP001811,Male,Yes,0,Not Graduate,No,3403,4764,126.37691889712617,360.0,1.0,Semiurban,Y
LP001267,Female,Yes,2,Graduate,No,1442,1763,171.31519249833585,360.0,1.0,Urban,N
LP001422,Female,No,0,Graduate,No,9848,0,256.55547958089,360.0,1.0,Urban,Y
LP002478,,Yes,0,Graduate,Yes,1978,3927,158.14891093091939,360.0,,Semiurban,Y
LP001266,Male,Yes,1,Graduate,Yes,2183,0,,360.0,1.0,Semiurban,Y
LP002626,Male,Yes,0,Graduate,Yes,2518,2985,190.5934505120307,360.0,1.0,Urban,Y
LP001489,Female,Yes,0,Graduate,No,4661,0,85.3680969433827,360.0,1.0,Rural,N
LP001536,Male,Yes,3+,Graduate,No,38969,0,604.9512339113741,180.0,0.0,Semiurban,Y
LP002652,Male,No,0,Graduate,No,5696,3636,306.3083082145171,360.0,1.0,Rural,N
LP002862,Male,Yes,2,Not Graduate,No,6677,1517,190.28712330499644,480.0,1.0,Semiurban,N
LP001046,Male,Yes,1,Graduate,No,5366,5404,310.01426357842246,360.0,1.0,Urban,Y
LP002319,Male,Yes,0,Graduate,,5831,0,156.8680723704167,360.0,,Urban,Y
LP002398,Male,No,0,Graduate,No,2007,1763,50.460514171281645,360.0,1.0,Semiurban,Y
LP001955,Female,No,0,Graduate,No,5010,2720,150.8628251413766,480.0,1.0,Rural,N
LP002898,Male,Yes,1,Graduate,No,1970,0,57.10888461616686,360.0,,Rural,N
LP001541,Male,Yes,1,Graduate,No,5777,0,162.79956986958246,360.0,,Rural,Y
LP001144,Male,Yes,0,Graduate,No,5283,0,140.75199654897187,360.0,1.0,Urban,Y
LP001091,Male,Yes,1,Graduate,,4484,3398,204.1243765031131,360.0,,Urban,N
LP001137,Female,No,0,Graduate,No,3649,0,83.58905257191464,,1.0,Urban,Y
LP001241,Female,No,0,Graduate,No,4595,0,140.08393189396023,360.0,0.0,Semiurban,N
LP001334,Male,Yes,0,Not Graduate,No,4189,0,119.39633726582531,180.0,1.0,Semiurban,Y
LP002043,Female,No,1,Graduate,No,3246,0,111.51612847303096,360.0,,Semiurban,Y
LP001692,Female,No,0,Not Graduate,No,4609,0,118.27449285009077,360.0,1.0,Semiurban,Y
LP002855,Male,Yes,2,Graduate,No,17828,0,278.24670425330794,360.0,1.0,Urban,Y
LP001669,Female,No,0,Not Graduate,No,1761,2581,124.38650339599535,,1.0,Urban,Y
LP001253,Male,Yes,3+,Graduate,Yes,5676,1701,187.78877168108954,360.0,1.0,Semiurban,Y
LP001327,Female,Yes,0,Graduate,No,2241,2109,137.11054368098894,360.0,1.0,Semiurban,Y
LP001800,Male,Yes,1,Not Graduate,No,2321,1865,144.0315047529192,180.0,1.0,Urban,N
LP001497,Male,Yes,2,Graduate,No,4554,2111,188.00679564061747,360.0,1.0,Rural,N
LP002587,Male,Yes,0,Not Graduate,No,2787,1626,104.34113103229265,360.0,1.0,Rural,Y
LP001449,Male,No,0,Graduate,No,3732,1742,,360.0,1.0,Rural,Y
LP001449,Male,No,0,Graduate,No,3768,1503,,360.0,1.0,Rural,Y
LP001955,Female,No,0,Graduate,No,5485,2617,146.14360979875568,480.0,1.0,Rural,N
LP001046,Male,Yes,1,Graduate,No,6238,5403,317.6595689723526,360.0,1.0,Urban,Y
LP001112,Female,Yes,0,Graduate,No,3322,1475,140.30673646177226,360.0,1.0,Semiurban,Y
LP001327,Female,Yes,0,Graduate,No,2383,2446,136.2189637590823,360.0,1.0,Semiurban,Y
LP001940,Male,Yes,2,Graduate,No,3033,1595,138.126096923867,360.0,1.0,Urban,Y
LP002223,Male,Yes,0,Graduate,No,4369,0,131.0550729350521,360.0,,Semiurban,Y
LP002053,Male,Yes,3+,Graduate,No,4523,189,125.20221744285907,360.0,1.0,Semiurban,Y
LP002398,Male,No,0,Graduate,No,1846,1721,49.026722504143606,360.0,1.0,Semiurban,Y
LP002225,Male,Yes,2,Graduate,No,4936,0,132.82226192597417,360.0,1.0,Urban,Y
LP001908,Female,Yes,0,Not Graduate,No,3760,0,125.08560590782224,360.0,,Rural,Y
LP001514,Female,Yes,0,Graduate,No,2432,4519,104.35712119839056,360.0,1.0,Semiurban,Y
LP001641,Male,Yes,1,Graduate,Yes,2188,0,63.291126938232196,300.0,0.0,Rural,N
LP001334,Male,Yes,0,Not Graduate,No,4368,0,113.61506581178492,180.0,1.0,Semiurban,Y
LP002180,Male,No,0,Graduate,Yes,6471,0,144.3624117146152,360.0,1.0,Rural,Y
LP002239,Male,No,0,Not Graduate,No,2493,1556,129.14339219484273,360.0,1.0,Semiurban,Y
LP002926,Male,Yes,2,Graduate,Yes,2795,0,105.38915688002297,360.0,0.0,Semiurban,N
LP001751,Male,Yes,0,Graduate,No,3165,0,171.95398482330074,360.0,1.0,Rural,N
LP002377,Female,No,1,Graduate,Yes,9123,0,153.7846275358776,360.0,1.0,Semiurban,Y
LP002743,Female,No,0,Graduate,No,2196,0,96.23941391226057,360.0,0.0,Semiurban,N
LP001633,Male,Yes,1,Graduate,No,5858,7815,176.34424689317277,360.0,0.0,Urban,N
LP001131,Male,Yes,0,Graduate,No,3728,2134,132.2983080375133,360.0,1.0,Semiurban,Y
LP001391,Male,Yes,0,Not Graduate,No,3647,4512,156.4034023123356,,0.0,Rural,N
LP001050,,Yes,2,Not Graduate,No,3478,1905,111.56435600437186,360.0,0.0,Rural,N
LP001194,Male,Yes,2,Graduate,No,2973,1133,97.40177618497388,360.0,1.0,Semiurban,Y
LP002527,Male,Yes,2,Graduate,Yes,15553,1071,146.00271179618497,360.0,1.0,Rural,Y
